nurse_id,date,ward,shift,duration_hours,week,start_time,end_time
N028,2025-07-05,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N019,2025-07-05,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N025,2025-07-05,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N027,2025-07-05,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N022,2025-07-05,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N020,2025-07-05,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N020,2025-07-05,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N018,2025-07-05,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N027,2025-07-05,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N005,2025-07-05,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N019,2025-07-05,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N001,2025-07-05,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N015,2025-07-05,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N025,2025-07-05,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N002,2025-07-05,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N013,2025-07-05,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N023,2025-07-05,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N024,2025-07-05,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N021,2025-07-05,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N002,2025-07-05,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N011,2025-07-05,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N004,2025-07-05,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N004,2025-07-05,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N013,2025-07-05,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N009,2025-07-05,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N029,2025-07-05,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N006,2025-07-05,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N029,2025-07-05,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N027,2025-07-05,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N025,2025-07-05,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N008,2025-07-05,ICU,Night,8,27,0 days 00:00:00,0 days 08:00:00
N028,2025-07-05,ICU,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N014,2025-07-05,ICU,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N018,2025-07-05,ICU,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N015,2025-07-05,ICU,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N007,2025-07-06,A,Night,8,27,0 days 00:00:00,0 days 08:00:00
N013,2025-07-06,A,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N009,2025-07-06,A,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N008,2025-07-06,A,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N021,2025-07-06,A,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N029,2025-07-06,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N017,2025-07-06,B,Night,8,27,0 days 00:00:00,0 days 08:00:00
N005,2025-07-06,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N020,2025-07-06,B,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N008,2025-07-06,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N011,2025-07-06,B,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N020,2025-07-06,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N029,2025-07-06,B,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N016,2025-07-06,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N030,2025-07-06,B,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N028,2025-07-06,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N015,2025-07-06,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N004,2025-07-06,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N011,2025-07-06,C,Night,8,27,0 days 00:00:00,0 days 08:00:00
N029,2025-07-06,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N007,2025-07-06,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N030,2025-07-06,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N003,2025-07-06,C,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N028,2025-07-06,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N027,2025-07-06,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N029,2025-07-06,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N024,2025-07-06,C,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N029,2025-07-06,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N023,2025-07-06,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N021,2025-07-06,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N001,2025-07-06,C,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N021,2025-07-06,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N006,2025-07-06,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N017,2025-07-06,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N018,2025-07-06,C,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N004,2025-07-06,ICU,Night,8,27,0 days 00:00:00,0 days 08:00:00
N008,2025-07-06,ICU,Flex1,4,27,0 days 08:00:00,0 days 12:00:00
N028,2025-07-06,ICU,Flex2,4,27,0 days 12:00:00,0 days 16:00:00
N030,2025-07-06,ICU,Flex3,4,27,0 days 16:00:00,0 days 20:00:00
N018,2025-07-06,ICU,Flex4,4,27,0 days 20:00:00,1 days 00:00:00
N007,2025-07-07,A,Night,8,28,0 days 00:00:00,0 days 08:00:00
N025,2025-07-07,A,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N030,2025-07-07,A,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N002,2025-07-07,A,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N013,2025-07-07,A,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N004,2025-07-07,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N007,2025-07-07,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N002,2025-07-07,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N027,2025-07-07,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N005,2025-07-07,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N028,2025-07-07,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N020,2025-07-07,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N009,2025-07-07,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N022,2025-07-07,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N016,2025-07-07,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N026,2025-07-07,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N023,2025-07-07,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N022,2025-07-07,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N010,2025-07-07,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N026,2025-07-07,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N012,2025-07-07,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N019,2025-07-07,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N014,2025-07-07,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N002,2025-07-07,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N004,2025-07-07,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N016,2025-07-07,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N022,2025-07-07,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N026,2025-07-07,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N007,2025-07-07,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N014,2025-07-07,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N002,2025-07-07,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N028,2025-07-07,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N029,2025-07-07,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N020,2025-07-07,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N030,2025-07-07,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N024,2025-07-07,ICU,Night,8,28,0 days 00:00:00,0 days 08:00:00
N010,2025-07-07,ICU,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N012,2025-07-07,ICU,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N011,2025-07-07,ICU,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N026,2025-07-07,ICU,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N014,2025-07-08,A,Night,8,28,0 days 00:00:00,0 days 08:00:00
N015,2025-07-08,A,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N017,2025-07-08,A,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N009,2025-07-08,A,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N028,2025-07-08,A,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N028,2025-07-08,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N011,2025-07-08,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N010,2025-07-08,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N001,2025-07-08,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N001,2025-07-08,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N030,2025-07-08,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N005,2025-07-08,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N015,2025-07-08,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N006,2025-07-08,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N005,2025-07-08,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N005,2025-07-08,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N026,2025-07-08,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N021,2025-07-08,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N012,2025-07-08,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N029,2025-07-08,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N026,2025-07-08,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N018,2025-07-08,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N019,2025-07-08,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N012,2025-07-08,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N006,2025-07-08,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N005,2025-07-08,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N030,2025-07-08,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N010,2025-07-08,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N013,2025-07-08,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N025,2025-07-08,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N028,2025-07-08,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N029,2025-07-08,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N026,2025-07-08,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N013,2025-07-08,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N016,2025-07-08,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N026,2025-07-08,ICU,Night,8,28,0 days 00:00:00,0 days 08:00:00
N020,2025-07-08,ICU,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N007,2025-07-08,ICU,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N018,2025-07-08,ICU,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N009,2025-07-08,ICU,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N006,2025-07-09,A,Night,8,28,0 days 00:00:00,0 days 08:00:00
N023,2025-07-09,A,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N016,2025-07-09,A,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N029,2025-07-09,A,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N021,2025-07-09,A,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N009,2025-07-09,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N004,2025-07-09,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N005,2025-07-09,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N026,2025-07-09,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N014,2025-07-09,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N007,2025-07-09,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N008,2025-07-09,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N019,2025-07-09,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N030,2025-07-09,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N024,2025-07-09,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N025,2025-07-09,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N015,2025-07-09,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N021,2025-07-09,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N024,2025-07-09,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N004,2025-07-09,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N014,2025-07-09,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N026,2025-07-09,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N006,2025-07-09,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N022,2025-07-09,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N012,2025-07-09,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N002,2025-07-09,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N028,2025-07-09,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N030,2025-07-09,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N025,2025-07-09,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N028,2025-07-09,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N004,2025-07-09,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N010,2025-07-09,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N007,2025-07-09,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N028,2025-07-09,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N008,2025-07-09,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N004,2025-07-09,ICU,Night,8,28,0 days 00:00:00,0 days 08:00:00
N017,2025-07-09,ICU,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N018,2025-07-09,ICU,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N025,2025-07-09,ICU,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N010,2025-07-09,ICU,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N020,2025-07-10,A,Night,8,28,0 days 00:00:00,0 days 08:00:00
N001,2025-07-10,A,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N014,2025-07-10,A,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N015,2025-07-10,A,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N013,2025-07-10,A,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N008,2025-07-10,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N022,2025-07-10,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N022,2025-07-10,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N003,2025-07-10,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N013,2025-07-10,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N014,2025-07-10,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N017,2025-07-10,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N015,2025-07-10,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N014,2025-07-10,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N027,2025-07-10,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N001,2025-07-10,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N028,2025-07-10,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N002,2025-07-10,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N015,2025-07-10,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N027,2025-07-10,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N004,2025-07-10,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N030,2025-07-10,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N024,2025-07-10,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N020,2025-07-10,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N013,2025-07-10,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N021,2025-07-10,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N019,2025-07-10,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N022,2025-07-10,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N019,2025-07-10,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N021,2025-07-10,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N008,2025-07-10,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N005,2025-07-10,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N020,2025-07-10,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N025,2025-07-10,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N019,2025-07-10,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N028,2025-07-10,ICU,Night,8,28,0 days 00:00:00,0 days 08:00:00
N013,2025-07-10,ICU,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N003,2025-07-10,ICU,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N009,2025-07-10,ICU,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N011,2025-07-10,ICU,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N027,2025-07-11,A,Night,8,28,0 days 00:00:00,0 days 08:00:00
N028,2025-07-11,A,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N017,2025-07-11,A,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N010,2025-07-11,A,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N008,2025-07-11,A,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N015,2025-07-11,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N002,2025-07-11,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N002,2025-07-11,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N025,2025-07-11,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N006,2025-07-11,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N014,2025-07-11,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N013,2025-07-11,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N004,2025-07-11,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N015,2025-07-11,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N022,2025-07-11,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N006,2025-07-11,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N011,2025-07-11,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N026,2025-07-11,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N021,2025-07-11,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N001,2025-07-11,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N005,2025-07-11,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N011,2025-07-11,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N029,2025-07-11,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N011,2025-07-11,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N016,2025-07-11,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N021,2025-07-11,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N008,2025-07-11,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N006,2025-07-11,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N010,2025-07-11,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N012,2025-07-11,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N017,2025-07-11,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N025,2025-07-11,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N007,2025-07-11,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N012,2025-07-11,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N006,2025-07-11,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N008,2025-07-11,ICU,Night,8,28,0 days 00:00:00,0 days 08:00:00
N013,2025-07-11,ICU,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N021,2025-07-11,ICU,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N011,2025-07-11,ICU,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N013,2025-07-11,ICU,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N021,2025-07-12,A,Night,8,28,0 days 00:00:00,0 days 08:00:00
N008,2025-07-12,A,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N020,2025-07-12,A,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N007,2025-07-12,A,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N013,2025-07-12,A,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N030,2025-07-12,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N021,2025-07-12,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N021,2025-07-12,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N010,2025-07-12,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N015,2025-07-12,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N014,2025-07-12,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N009,2025-07-12,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N025,2025-07-12,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N021,2025-07-12,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N005,2025-07-12,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N028,2025-07-12,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N004,2025-07-12,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N017,2025-07-12,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N016,2025-07-12,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N026,2025-07-12,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N020,2025-07-12,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N027,2025-07-12,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N014,2025-07-12,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N003,2025-07-12,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N002,2025-07-12,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N029,2025-07-12,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N005,2025-07-12,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N016,2025-07-12,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N003,2025-07-12,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N025,2025-07-12,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N030,2025-07-12,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N027,2025-07-12,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N013,2025-07-12,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N002,2025-07-12,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N020,2025-07-12,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N007,2025-07-12,ICU,Night,8,28,0 days 00:00:00,0 days 08:00:00
N017,2025-07-12,ICU,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N020,2025-07-12,ICU,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N023,2025-07-12,ICU,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N012,2025-07-12,ICU,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N024,2025-07-13,A,Night,8,28,0 days 00:00:00,0 days 08:00:00
N011,2025-07-13,A,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N012,2025-07-13,A,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N010,2025-07-13,A,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N005,2025-07-13,A,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N007,2025-07-13,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N022,2025-07-13,B,Night,8,28,0 days 00:00:00,0 days 08:00:00
N029,2025-07-13,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N025,2025-07-13,B,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N008,2025-07-13,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N006,2025-07-13,B,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N020,2025-07-13,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N016,2025-07-13,B,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N005,2025-07-13,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N015,2025-07-13,B,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N019,2025-07-13,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N026,2025-07-13,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N014,2025-07-13,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N020,2025-07-13,C,Night,8,28,0 days 00:00:00,0 days 08:00:00
N021,2025-07-13,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N028,2025-07-13,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N018,2025-07-13,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N020,2025-07-13,C,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N026,2025-07-13,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N014,2025-07-13,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N023,2025-07-13,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N017,2025-07-13,C,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
