nurse_id,date,ward,shift,duration_hours,week,start_time,end_time,label,hours_last_2wks,days_since_last_shift,consecutive_work_days,day_of_week,shift_Flex1,shift_Flex2,shift_Flex3,shift_Flex4,shift_Night,ward_A,ward_B,ward_C,ward_ICU,preferred_shift,preference_match
N017,2025-06-05,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,16,2.0,0,3,False,True,False,False,False,False,False,True,False,,0
N002,2025-06-05,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,24,1.0,1,3,False,True,False,False,False,False,False,True,False,,0
N030,2025-06-05,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,20,2.0,0,3,False,True,False,False,False,False,False,True,False,,0
N029,2025-06-05,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,1.0,1,3,False,True,False,False,False,False,False,True,False,,0
N016,2025-06-05,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,20,2.0,0,3,False,False,True,False,False,False,False,True,False,,0
N007,2025-06-05,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,24,1.0,1,3,False,False,True,False,False,False,False,True,False,,0
N022,2025-06-05,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,24,1.0,2,3,False,False,True,False,False,False,False,True,False,,0
N027,2025-06-05,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,48,1.0,2,3,False,False,True,False,False,False,False,True,False,,0
N026,2025-06-05,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,16,2.0,0,3,False,False,False,True,False,False,False,True,False,,0
N016,2025-06-05,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,20,2.0,0,3,False,False,False,True,False,False,False,True,False,,0
N015,2025-06-05,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,36,1.0,1,3,False,False,False,True,False,False,False,True,False,,0
N025,2025-06-05,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,20,2.0,0,3,False,False,False,True,False,False,False,True,False,,0
N017,2025-06-05,ICU,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,16,2.0,0,3,False,False,False,False,True,False,False,False,True,,0
N012,2025-06-05,ICU,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,12,1.0,3,3,True,False,False,False,False,False,False,False,True,,0
N018,2025-06-05,ICU,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,40,1.0,1,3,False,True,False,False,False,False,False,False,True,,0
N025,2025-06-05,ICU,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,20,2.0,0,3,False,False,True,False,False,False,False,False,True,,0
N024,2025-06-05,ICU,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,16,1.0,1,3,False,False,False,True,False,False,False,False,True,,0
N006,2025-06-06,A,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,52,1.0,1,4,False,False,False,False,True,True,False,False,False,,0
N001,2025-06-06,A,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,24,1.0,2,4,True,False,False,False,False,True,False,False,False,,0
N023,2025-06-06,A,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,12,1.0,2,4,False,True,False,False,False,True,False,False,False,,0
N030,2025-06-06,A,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,28,1.0,1,4,False,False,True,False,False,True,False,False,False,,0
N013,2025-06-06,A,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,12,3.0,0,4,False,False,False,True,False,True,False,False,False,,0
N015,2025-06-06,B,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,44,1.0,1,4,False,False,False,False,True,False,True,False,False,,0
N028,2025-06-06,B,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,40,1.0,2,4,False,False,False,False,True,False,True,False,False,,0
N016,2025-06-06,B,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,32,1.0,1,4,True,False,False,False,False,False,True,False,False,,0
N008,2025-06-06,B,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,56,1.0,2,4,True,False,False,False,False,False,True,False,False,,0
N012,2025-06-06,B,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,1.0,1,4,False,True,False,False,False,False,True,False,False,,0
N021,2025-06-06,B,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,1.0,2,4,False,True,False,False,False,False,True,False,False,,0
N019,2025-06-06,B,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,28,2.0,0,4,False,False,True,False,False,False,True,False,False,,0
N008,2025-06-06,B,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,56,1.0,2,4,False,False,True,False,False,False,True,False,False,,0
N025,2025-06-06,B,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,32,1.0,1,4,False,False,False,True,False,False,True,False,False,,0
N022,2025-06-06,B,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,28,1.0,3,4,False,False,False,True,False,False,True,False,False,,0
N008,2025-06-06,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,56,1.0,2,4,False,False,False,False,True,False,False,True,False,,0
N022,2025-06-06,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,28,1.0,3,4,False,False,False,False,True,False,False,True,False,,0
N023,2025-06-06,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,12,1.0,2,4,False,False,False,False,True,False,False,True,False,,0
N026,2025-06-06,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,24,1.0,1,4,False,False,False,False,True,False,False,True,False,,0
N028,2025-06-06,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,40,1.0,2,4,True,False,False,False,False,False,False,True,False,,0
N020,2025-06-06,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,12,2.0,0,4,True,False,False,False,False,False,False,True,False,,0
N008,2025-06-06,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,56,1.0,2,4,True,False,False,False,False,False,False,True,False,,0
N009,2025-06-06,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,24,4.0,0,4,True,False,False,False,False,False,False,True,False,,0
N021,2025-06-06,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,1.0,2,4,False,True,False,False,False,False,False,True,False,,0
N018,2025-06-06,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,44,1.0,2,4,False,True,False,False,False,False,False,True,False,,0
N029,2025-06-06,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,40,1.0,1,4,False,True,False,False,False,False,False,True,False,,0
N014,2025-06-06,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,28,3.0,0,4,False,True,False,False,False,False,False,True,False,,0
N016,2025-06-06,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,32,1.0,1,4,False,False,True,False,False,False,False,True,False,,0
N024,2025-06-06,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,28,1.0,1,4,False,False,True,False,False,False,False,True,False,,0
N017,2025-06-06,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,40,1.0,1,4,False,False,True,False,False,False,False,True,False,,0
N030,2025-06-06,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,28,1.0,1,4,False,False,True,False,False,False,False,True,False,,0
N019,2025-06-06,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,28,2.0,0,4,False,False,False,True,False,False,False,True,False,,0
N010,2025-06-06,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,24,2.0,0,4,False,False,False,True,False,False,False,True,False,,0
N029,2025-06-06,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,40,1.0,1,4,False,False,False,True,False,False,False,True,False,,0
N002,2025-06-06,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,28,1.0,2,4,False,False,False,True,False,False,False,True,False,,0
N017,2025-06-06,ICU,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,40,1.0,1,4,False,False,False,False,True,False,False,False,True,,0
N018,2025-06-06,ICU,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,44,1.0,2,4,True,False,False,False,False,False,False,False,True,,0
N001,2025-06-06,ICU,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,24,1.0,2,4,False,True,False,False,False,False,False,False,True,,0
N023,2025-06-06,ICU,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,12,1.0,2,4,False,False,True,False,False,False,False,False,True,,0
N024,2025-06-06,ICU,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,28,1.0,1,4,False,False,False,True,False,False,False,False,True,,0
N013,2025-06-07,A,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,16,1.0,1,5,False,False,False,False,True,True,False,False,False,,0
N004,2025-06-07,A,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,36,3.0,0,5,True,False,False,False,False,True,False,False,False,,0
N014,2025-06-07,A,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,1.0,1,5,False,True,False,False,False,True,False,False,False,,0
N022,2025-06-07,A,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,40,1.0,1,5,False,False,True,False,False,True,False,False,False,,0
N029,2025-06-07,A,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,48,1.0,1,5,False,False,False,True,False,True,False,False,False,,0
N027,2025-06-07,B,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,52,2.0,0,5,False,False,False,False,True,False,True,False,False,,0
N014,2025-06-07,B,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,32,1.0,1,5,False,False,False,False,True,False,True,False,False,,0
N027,2025-06-07,B,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,52,2.0,0,5,True,False,False,False,False,False,True,False,False,,0
N010,2025-06-07,B,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,28,1.0,1,5,True,False,False,False,False,False,True,False,False,,0
N018,2025-06-07,B,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,52,1.0,1,5,False,True,False,False,False,False,True,False,False,,0
N011,2025-06-07,B,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,28,2.0,0,5,False,True,False,False,False,False,True,False,False,,0
N017,2025-06-07,B,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,52,1.0,1,5,False,False,True,False,False,False,True,False,False,,0
N008,2025-06-07,B,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,76,1.0,1,5,False,False,True,False,False,False,True,False,False,,0
N014,2025-06-07,B,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,32,1.0,1,5,False,False,False,True,False,False,True,False,False,,0
N009,2025-06-07,B,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,28,1.0,1,5,False,False,False,True,False,False,True,False,False,,0
N003,2025-06-07,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,32,2.0,0,5,False,False,False,False,True,False,False,True,False,,0
N020,2025-06-07,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,16,1.0,1,5,False,False,False,False,True,False,False,True,False,,0
N025,2025-06-07,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,36,1.0,2,5,False,False,False,False,True,False,False,True,False,,0
N008,2025-06-07,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,76,1.0,1,5,False,False,False,False,True,False,False,True,False,,0
N001,2025-06-07,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,32,1.0,1,5,True,False,False,False,False,False,False,True,False,,0
N027,2025-06-07,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,52,2.0,0,5,True,False,False,False,False,False,False,True,False,,0
N002,2025-06-07,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,32,1.0,3,5,True,False,False,False,False,False,False,True,False,,0
N026,2025-06-07,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,32,1.0,2,5,True,False,False,False,False,False,False,True,False,,0
N007,2025-06-07,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,36,2.0,0,5,False,True,False,False,False,False,False,True,False,,0
N003,2025-06-07,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,2.0,0,5,False,True,False,False,False,False,False,True,False,,0
N029,2025-06-07,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,48,1.0,1,5,False,True,False,False,False,False,False,True,False,,0
N009,2025-06-07,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,28,1.0,1,5,False,True,False,False,False,False,False,True,False,,0
N026,2025-06-07,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,32,1.0,2,5,False,False,True,False,False,False,False,True,False,,0
N007,2025-06-07,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,36,2.0,0,5,False,False,True,False,False,False,False,True,False,,0
N010,2025-06-07,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,28,1.0,1,5,False,False,True,False,False,False,False,True,False,,0
N015,2025-06-07,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,52,1.0,2,5,False,False,True,False,False,False,False,True,False,,0
N001,2025-06-07,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,32,1.0,1,5,False,False,False,True,False,False,False,True,False,,0
N015,2025-06-07,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,52,1.0,2,5,False,False,False,True,False,False,False,True,False,,0
N030,2025-06-07,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,36,1.0,1,5,False,False,False,True,False,False,False,True,False,,0
N006,2025-06-07,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,60,1.0,2,5,False,False,False,True,False,False,False,True,False,,0
N007,2025-06-07,ICU,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,36,2.0,0,5,False,False,False,False,True,False,False,False,True,,0
N009,2025-06-07,ICU,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,28,1.0,1,5,True,False,False,False,False,False,False,False,True,,0
N026,2025-06-07,ICU,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,1.0,2,5,False,True,False,False,False,False,False,False,True,,0
N004,2025-06-07,ICU,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,36,3.0,0,5,False,False,True,False,False,False,False,False,True,,0
N030,2025-06-07,ICU,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,36,1.0,1,5,False,False,False,True,False,False,False,False,True,,0
N022,2025-06-08,A,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,44,1.0,2,6,False,False,False,False,True,True,False,False,False,,0
N026,2025-06-08,A,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,44,1.0,1,6,True,False,False,False,False,True,False,False,False,,0
N011,2025-06-08,A,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,1.0,1,6,False,True,False,False,False,True,False,False,False,,0
N010,2025-06-08,A,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,36,1.0,1,6,False,False,True,False,False,True,False,False,False,,0
N008,2025-06-08,A,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,88,1.0,1,6,False,False,False,True,False,True,False,False,False,,0
N003,2025-06-08,B,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,44,1.0,1,6,False,False,False,False,True,False,True,False,False,,0
N009,2025-06-08,B,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,40,1.0,1,6,False,False,False,False,True,False,True,False,False,,0
N013,2025-06-08,B,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,24,1.0,2,6,True,False,False,False,False,False,True,False,False,,0
N026,2025-06-08,B,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,44,1.0,1,6,True,False,False,False,False,False,True,False,False,,0
N005,2025-06-08,B,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,32,4.0,0,6,False,True,False,False,False,False,True,False,False,,0
N012,2025-06-08,B,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,36,2.0,0,6,False,True,False,False,False,False,True,False,False,,0
N010,2025-06-08,B,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,36,1.0,1,6,False,False,True,False,False,False,True,False,False,,0
N030,2025-06-08,B,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,44,1.0,1,6,False,False,True,False,False,False,True,False,False,,0
N001,2025-06-08,B,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,40,1.0,1,6,False,False,False,True,False,False,True,False,False,,0
N029,2025-06-08,B,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,56,1.0,1,6,False,False,False,True,False,False,True,False,False,,0
N022,2025-06-08,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,44,1.0,2,6,False,False,False,False,True,False,False,True,False,,0
N021,2025-06-08,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,40,2.0,0,6,False,False,False,False,True,False,False,True,False,,0
N001,2025-06-08,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,40,1.0,1,6,False,False,False,False,True,False,False,True,False,,0
N010,2025-06-08,C,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,36,1.0,1,6,False,False,False,False,True,False,False,True,False,,0
N006,2025-06-08,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,64,1.0,3,6,True,False,False,False,False,False,False,True,False,,0
N019,2025-06-08,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,36,2.0,0,6,True,False,False,False,False,False,False,True,False,,0
N001,2025-06-08,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,40,1.0,1,6,True,False,False,False,False,False,False,True,False,,0
N028,2025-06-08,C,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,52,2.0,0,6,True,False,False,False,False,False,False,True,False,,0
N029,2025-06-08,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,56,1.0,1,6,False,True,False,False,False,False,False,True,False,,0
N024,2025-06-08,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,36,2.0,0,6,False,True,False,False,False,False,False,True,False,,0
N006,2025-06-08,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,64,1.0,3,6,False,True,False,False,False,False,False,True,False,,0
N002,2025-06-08,C,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,36,1.0,4,6,False,True,False,False,False,False,False,True,False,,0
N004,2025-06-08,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,44,1.0,1,6,False,False,True,False,False,False,False,True,False,,0
N029,2025-06-08,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,56,1.0,1,6,False,False,True,False,False,False,False,True,False,,0
N019,2025-06-08,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,36,2.0,0,6,False,False,True,False,False,False,False,True,False,,0
N002,2025-06-08,C,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,36,1.0,4,6,False,False,True,False,False,False,False,True,False,,0
N002,2025-06-08,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,36,1.0,4,6,False,False,False,True,False,False,False,True,False,,0
N008,2025-06-08,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,88,1.0,1,6,False,False,False,True,False,False,False,True,False,,0
N015,2025-06-08,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,60,1.0,1,6,False,False,False,True,False,False,False,True,False,,0
N016,2025-06-08,C,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,40,2.0,0,6,False,False,False,True,False,False,False,True,False,,0
N027,2025-06-08,ICU,Night,8,23.0,0 days 00:00:00,0 days 08:00:00,1,68,1.0,1,6,False,False,False,False,True,False,False,False,True,,0
N019,2025-06-08,ICU,Flex1,4,23.0,0 days 08:00:00,0 days 12:00:00,1,36,2.0,0,6,True,False,False,False,False,False,False,False,True,,0
N024,2025-06-08,ICU,Flex2,4,23.0,0 days 12:00:00,0 days 16:00:00,1,36,2.0,0,6,False,True,False,False,False,False,False,False,True,,0
N017,2025-06-08,ICU,Flex3,4,23.0,0 days 16:00:00,0 days 20:00:00,1,56,1.0,2,6,False,False,True,False,False,False,False,False,True,,0
N029,2025-06-08,ICU,Flex4,4,23.0,0 days 20:00:00,1 days 00:00:00,1,56,1.0,1,6,False,False,False,True,False,False,False,False,True,,0
N007,2025-06-09,A,Night,8,24.0,0 days 00:00:00,0 days 08:00:00,1,52,2.0,0,0,False,False,False,False,True,True,False,False,False,,0
N030,2025-06-09,A,Flex1,4,24.0,0 days 08:00:00,0 days 12:00:00,1,48,1.0,2,0,True,False,False,False,False,True,False,False,False,,0
N019,2025-06-09,A,Flex2,4,24.0,0 days 12:00:00,0 days 16:00:00,1,48,1.0,1,0,False,True,False,False,False,True,False,False,False,,0
N006,2025-06-09,A,Flex3,4,24.0,0 days 16:00:00,0 days 20:00:00,1,72,1.0,1,0,False,False,True,False,False,True,False,False,False,,0
N023,2025-06-09,A,Flex4,4,24.0,0 days 20:00:00,1 days 00:00:00,1,28,3.0,0,0,False,False,False,True,False,True,False,False,False,,0
N020,2025-06-09,B,Night,8,24.0,0 days 00:00:00,0 days 08:00:00,1,24,2.0,0,0,False,False,False,False,True,False,True,False,False,,0
N022,2025-06-09,B,Night,8,24.0,0 days 00:00:00,0 days 08:00:00,1,60,1.0,1,0,False,False,False,False,True,False,True,False,False,,0
N013,2025-06-09,B,Flex1,4,24.0,0 days 08:00:00,0 days 12:00:00,1,28,1.0,3,0,True,False,False,False,False,False,True,False,False,,0
N027,2025-06-09,B,Flex1,4,24.0,0 days 08:00:00,0 days 12:00:00,1,76,1.0,2,0,True,False,False,False,False,False,True,False,False,,0
N020,2025-06-09,B,Flex2,4,24.0,0 days 12:00:00,0 days 16:00:00,1,24,2.0,0,0,False,True,False,False,False,False,True,False,False,,0
N026,2025-06-09,B,Flex2,4,24.0,0 days 12:00:00,0 days 16:00:00,1,52,1.0,1,0,False,True,False,False,False,False,True,False,False,,0
N005,2025-06-09,B,Flex3,4,24.0,0 days 16:00:00,0 days 20:00:00,1,36,1.0,1,0,False,False,True,False,False,False,True,False,False,,0
N028,2025-06-09,B,Flex3,4,24.0,0 days 16:00:00,0 days 20:00:00,1,56,1.0,1,0,False,False,True,False,False,False,True,False,False,,0
N022,2025-06-09,B,Flex4,4,24.0,0 days 20:00:00,1 days 00:00:00,1,60,1.0,1,0,False,False,False,True,False,False,True,False,False,,0
N018,2025-06-09,B,Flex4,4,24.0,0 days 20:00:00,1 days 00:00:00,1,56,2.0,0,0,False,False,False,True,False,False,True,False,False,,0
N001,2025-06-09,C,Night,8,24.0,0 days 00:00:00,0 days 08:00:00,1,56,1.0,1,0,False,False,False,False,True,False,False,True,False,,0
N022,2025-06-09,C,Night,8,24.0,0 days 00:00:00,0 days 08:00:00,1,60,1.0,1,0,False,False,False,False,True,False,False,True,False,,0
N029,2025-06-09,C,Night,8,24.0,0 days 00:00:00,0 days 08:00:00,1,72,1.0,1,0,False,False,False,False,True,False,False,True,False,,0
N003,2025-06-09,C,Night,8,24.0,0 days 00:00:00,0 days 08:00:00,1,52,1.0,2,0,False,False,False,False,True,False,False,True,False,,0
N014,2025-06-09,C,Flex1,4,24.0,0 days 08:00:00,0 days 12:00:00,1,48,2.0,0,0,True,False,False,False,False,False,False,True,False,,0
N007,2025-06-09,C,Flex1,4,24.0,0 days 08:00:00,0 days 12:00:00,1,52,2.0,0,0,True,False,False,False,False,False,False,True,False,,0
N028,2025-06-09,C,Flex1,4,24.0,0 days 08:00:00,0 days 12:00:00,1,56,1.0,1,0,True,False,False,False,False,False,False,True,False,,0
N015,2025-06-09,C,Flex1,4,24.0,0 days 08:00:00,0 days 12:00:00,1,64,1.0,2,0,True,False,False,False,False,False,False,True,False,,0
