nurse_node,nurse_id,shift_node,date,shift,ward,start_time,end_time,duration_hours,gat_score
0,N018,417,2025-09-09,Flex6,C,07:00,19:00,12,0.9974482
0,N018,418,2025-09-11,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,419,2025-09-14,Flex5,B,07:00,15:00,8,0.9974482
0,N018,420,2025-09-15,Flex1,B,07:00,11:00,4,0.9974482
0,N018,421,2025-09-16,Flex5,B,07:00,15:00,8,0.9974482
0,N018,422,2025-09-17,Flex6,C,07:00,19:00,12,0.9974482
0,N018,423,2025-09-18,Night,B,20:00,08:00,12,0.9974482
0,N018,424,2025-09-20,AM,A,07:00,15:00,8,0.9974482
0,N018,425,2025-09-21,Flex1,C,07:00,11:00,4,0.9974482
0,N018,426,2025-09-22,Flex2,B,10:00,15:00,5,0.9974482
0,N018,427,2025-09-24,Flex5,A,07:00,15:00,8,0.9974482
0,N018,428,2025-09-25,Night,ICU,20:00,08:00,12,0.9974482
0,N018,429,2025-09-26,Flex1,B,07:00,11:00,4,0.9974482
0,N018,430,2025-09-27,Flex4,A,12:00,19:00,7,0.9974482
0,N018,431,2025-10-02,Flex5,B,07:00,15:00,8,0.9974482
0,N018,432,2025-10-03,AM,C,07:00,15:00,8,0.9974482
0,N018,433,2025-10-04,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,434,2025-09-09,Flex6,B,07:00,19:00,12,0.9974482
0,N018,435,2025-09-10,Night,C,20:00,08:00,12,0.9974482
0,N018,436,2025-09-12,AM,A,07:00,15:00,8,0.9974482
0,N018,437,2025-09-15,Night,A,20:00,08:00,12,0.9974482
0,N018,438,2025-09-18,Flex3,B,09:00,15:00,6,0.9974482
0,N018,439,2025-09-19,AM,B,07:00,15:00,8,0.9974482
0,N018,440,2025-09-21,Flex1,ICU,07:00,11:00,4,0.9974482
0,N018,441,2025-09-22,Flex6,A,07:00,19:00,12,0.9974482
0,N018,442,2025-09-25,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,443,2025-09-26,PM,B,15:00,23:00,8,0.9974482
0,N018,444,2025-09-27,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,445,2025-09-29,Flex2,B,10:00,15:00,5,0.9974482
0,N018,446,2025-09-30,Flex2,C,10:00,15:00,5,0.9974482
0,N018,447,2025-10-02,AM,B,07:00,15:00,8,0.9974482
0,N018,448,2025-10-03,Flex5,C,07:00,15:00,8,0.9974482
0,N018,449,2025-10-05,Flex6,B,07:00,19:00,12,0.9974482
0,N018,450,2025-09-08,PM,ICU,15:00,23:00,8,0.9974482
0,N018,451,2025-09-10,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,452,2025-09-11,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,453,2025-09-12,Night,A,20:00,08:00,12,0.9974482
0,N018,454,2025-09-15,AM,A,07:00,15:00,8,0.9974482
0,N018,455,2025-09-16,PM,A,15:00,23:00,8,0.9974482
0,N018,456,2025-09-18,Flex6,A,07:00,19:00,12,0.9974482
0,N018,457,2025-09-19,Night,ICU,20:00,08:00,12,0.9974482
0,N018,458,2025-09-21,Night,B,20:00,08:00,12,0.9974482
0,N018,459,2025-09-22,PM,ICU,15:00,23:00,8,0.9974482
0,N018,460,2025-09-24,AM,ICU,07:00,15:00,8,0.9974482
0,N018,461,2025-09-26,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,462,2025-09-27,Night,B,20:00,08:00,12,0.9974482
0,N018,463,2025-09-28,Flex6,B,07:00,19:00,12,0.9974482
0,N018,464,2025-09-30,Flex2,A,10:00,15:00,5,0.9974482
0,N018,465,2025-10-01,Flex2,B,10:00,15:00,5,0.9974482
0,N018,466,2025-10-02,AM,A,07:00,15:00,8,0.9974482
0,N018,467,2025-10-03,PM,A,15:00,23:00,8,0.9974482
0,N018,468,2025-10-04,Flex1,A,07:00,11:00,4,0.9974482
0,N018,469,2025-09-08,Flex5,A,07:00,15:00,8,0.9974482
0,N018,470,2025-09-10,Flex5,C,07:00,15:00,8,0.9974482
0,N018,471,2025-09-11,Flex1,A,07:00,11:00,4,0.9974482
0,N018,472,2025-09-12,Night,C,20:00,08:00,12,0.9974482
0,N018,473,2025-09-15,AM,B,07:00,15:00,8,0.9974482
0,N018,474,2025-09-16,PM,C,15:00,23:00,8,0.9974482
0,N018,475,2025-09-17,Flex4,B,12:00,19:00,7,0.9974482
0,N018,476,2025-09-20,Night,C,20:00,08:00,12,0.9974482
0,N018,477,2025-09-21,Flex6,A,07:00,19:00,12,0.9974482
0,N018,478,2025-09-22,Flex1,B,07:00,11:00,4,0.9974482
0,N018,479,2025-09-23,Flex5,B,07:00,15:00,8,0.9974482
0,N018,480,2025-09-24,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,481,2025-09-25,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,482,2025-09-28,Flex5,A,07:00,15:00,8,0.9974482
0,N018,483,2025-09-30,AM,B,07:00,15:00,8,0.9974482
0,N018,484,2025-10-01,Night,C,20:00,08:00,12,0.9974482
0,N018,485,2025-10-03,Flex5,A,07:00,15:00,8,0.9974482
0,N018,486,2025-10-04,AM,A,07:00,15:00,8,0.9974482
0,N018,487,2025-09-08,Flex2,C,10:00,15:00,5,0.9974482
0,N018,488,2025-09-09,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,489,2025-09-10,PM,C,15:00,23:00,8,0.9974482
0,N018,490,2025-09-12,Flex5,C,07:00,15:00,8,0.9974482
0,N018,491,2025-09-14,Flex3,B,09:00,15:00,6,0.9974482
0,N018,492,2025-09-16,AM,A,07:00,15:00,8,0.9974482
0,N018,493,2025-09-18,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,494,2025-09-19,Flex6,B,07:00,19:00,12,0.9974482
0,N018,495,2025-09-21,PM,A,15:00,23:00,8,0.9974482
0,N018,496,2025-09-24,PM,C,15:00,23:00,8,0.9974482
0,N018,497,2025-09-25,Flex6,B,07:00,19:00,12,0.9974482
0,N018,498,2025-09-26,AM,A,07:00,15:00,8,0.9974482
0,N018,499,2025-09-29,Flex1,B,07:00,11:00,4,0.9974482
0,N018,500,2025-09-30,AM,ICU,07:00,15:00,8,0.9974482
0,N018,501,2025-10-01,AM,A,07:00,15:00,8,0.9974482
0,N018,502,2025-10-03,PM,ICU,15:00,23:00,8,0.9974482
0,N018,503,2025-10-04,Flex1,C,07:00,11:00,4,0.9974482
0,N018,504,2025-10-05,Night,A,20:00,08:00,12,0.9974482
0,N018,505,2025-09-08,Flex3,C,09:00,15:00,6,0.9974482
0,N018,506,2025-09-09,Flex2,A,10:00,15:00,5,0.9974482
0,N018,507,2025-09-11,Flex6,C,07:00,19:00,12,0.9974482
0,N018,508,2025-09-12,Flex2,C,10:00,15:00,5,0.9974482
0,N018,509,2025-09-14,Flex3,ICU,09:00,15:00,6,0.9974482
0,N018,510,2025-09-15,Flex4,B,12:00,19:00,7,0.9974482
0,N018,511,2025-09-17,Flex4,A,12:00,19:00,7,0.9974482
0,N018,512,2025-09-21,AM,B,07:00,15:00,8,0.9974482
0,N018,513,2025-09-26,Flex1,A,07:00,11:00,4,0.9974482
0,N018,514,2025-09-27,Night,C,20:00,08:00,12,0.9974482
0,N018,515,2025-09-29,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,516,2025-10-01,Flex5,B,07:00,15:00,8,0.9974482
0,N018,517,2025-10-02,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,518,2025-10-03,Flex2,C,10:00,15:00,5,0.9974482
0,N018,519,2025-10-04,Flex1,ICU,07:00,11:00,4,0.9974482
0,N018,520,2025-10-05,Flex5,C,07:00,15:00,8,0.9974482
0,N018,521,2025-09-11,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,522,2025-09-13,Flex5,C,07:00,15:00,8,0.9974482
0,N018,523,2025-09-15,Flex2,A,10:00,15:00,5,0.9974482
0,N018,524,2025-09-18,PM,B,15:00,23:00,8,0.9974482
0,N018,525,2025-09-22,Night,B,20:00,08:00,12,0.9974482
0,N018,526,2025-09-24,AM,A,07:00,15:00,8,0.9974482
0,N018,527,2025-09-25,Flex1,ICU,07:00,11:00,4,0.9974482
0,N018,528,2025-09-26,Flex4,C,12:00,19:00,7,0.9974482
0,N018,529,2025-09-27,AM,ICU,07:00,15:00,8,0.9974482
0,N018,530,2025-09-30,Flex5,B,07:00,15:00,8,0.9974482
0,N018,531,2025-10-01,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,532,2025-10-04,AM,ICU,07:00,15:00,8,0.9974482
0,N018,533,2025-10-05,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,534,2025-09-08,Flex3,ICU,09:00,15:00,6,0.9974482
0,N018,535,2025-09-09,Flex2,C,10:00,15:00,5,0.9974482
0,N018,536,2025-09-11,Flex6,A,07:00,19:00,12,0.9974482
0,N018,537,2025-09-13,PM,C,15:00,23:00,8,0.9974482
0,N018,538,2025-09-15,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,539,2025-09-16,Flex6,C,07:00,19:00,12,0.9974482
0,N018,540,2025-09-17,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,541,2025-09-20,Flex4,C,12:00,19:00,7,0.9974482
0,N018,542,2025-09-21,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,543,2025-09-22,PM,C,15:00,23:00,8,0.9974482
0,N018,544,2025-09-25,AM,ICU,07:00,15:00,8,0.9974482
0,N018,545,2025-09-26,Flex3,B,09:00,15:00,6,0.9974482
0,N018,546,2025-09-28,AM,ICU,07:00,15:00,8,0.9974482
0,N018,547,2025-09-30,Night,ICU,20:00,08:00,12,0.9974482
0,N018,548,2025-10-04,AM,C,07:00,15:00,8,0.9974482
0,N018,549,2025-09-08,Night,ICU,20:00,08:00,12,0.9974482
0,N018,550,2025-09-09,AM,ICU,07:00,15:00,8,0.9974482
0,N018,551,2025-09-10,PM,B,15:00,23:00,8,0.9974482
0,N018,552,2025-09-12,Flex6,C,07:00,19:00,12,0.9974482
0,N018,553,2025-09-13,AM,ICU,07:00,15:00,8,0.9974482
0,N018,554,2025-09-14,Flex2,C,10:00,15:00,5,0.9974482
0,N018,555,2025-09-18,Flex5,B,07:00,15:00,8,0.9974482
0,N018,556,2025-09-19,Flex5,C,07:00,15:00,8,0.9974482
0,N018,557,2025-09-21,PM,B,15:00,23:00,8,0.9974482
0,N018,558,2025-09-25,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,559,2025-09-26,Flex5,ICU,07:00,15:00,8,0.9974482
0,N018,560,2025-09-28,Flex5,ICU,07:00,15:00,8,0.9974482
0,N018,561,2025-09-30,Flex1,C,07:00,11:00,4,0.9974482
0,N018,562,2025-10-02,Flex3,ICU,09:00,15:00,6,0.9974482
0,N018,563,2025-10-03,PM,C,15:00,23:00,8,0.9974482
0,N018,564,2025-09-09,Flex5,ICU,07:00,15:00,8,0.9974482
0,N018,565,2025-09-10,Flex1,B,07:00,11:00,4,0.9974482
0,N018,566,2025-09-12,PM,B,15:00,23:00,8,0.9974482
0,N018,567,2025-09-13,Flex4,C,12:00,19:00,7,0.9974482
0,N018,568,2025-09-18,Flex5,A,07:00,15:00,8,0.9974482
0,N018,569,2025-09-19,AM,A,07:00,15:00,8,0.9974482
0,N018,570,2025-09-21,Flex2,C,10:00,15:00,5,0.9974482
0,N018,571,2025-09-28,Night,ICU,20:00,08:00,12,0.9974482
0,N018,572,2025-09-29,Night,ICU,20:00,08:00,12,0.9974482
0,N018,573,2025-10-01,Flex5,A,07:00,15:00,8,0.9974482
0,N018,574,2025-10-03,Flex5,B,07:00,15:00,8,0.9974482
0,N018,575,2025-10-04,Flex5,C,07:00,15:00,8,0.9974482
0,N018,576,2025-10-05,Flex5,B,07:00,15:00,8,0.9974482
0,N018,577,2025-09-11,Night,B,20:00,08:00,12,0.9974482
0,N018,578,2025-09-13,Flex4,B,12:00,19:00,7,0.9974482
0,N018,579,2025-09-15,Flex6,C,07:00,19:00,12,0.9974482
0,N018,580,2025-09-18,Flex3,A,09:00,15:00,6,0.9974482
0,N018,581,2025-09-25,AM,A,07:00,15:00,8,0.9974482
0,N018,582,2025-09-26,Night,C,20:00,08:00,12,0.9974482
0,N018,583,2025-09-27,Flex3,B,09:00,15:00,6,0.9974482
0,N018,584,2025-09-30,Flex4,A,12:00,19:00,7,0.9974482
0,N018,585,2025-10-01,Flex1,ICU,07:00,11:00,4,0.9974482
0,N018,586,2025-09-10,Flex2,A,10:00,15:00,5,0.9974482
0,N018,587,2025-09-17,Flex6,A,07:00,19:00,12,0.9974482
0,N018,588,2025-09-19,Flex3,B,09:00,15:00,6,0.9974482
0,N018,589,2025-09-20,PM,A,15:00,23:00,8,0.9974482
0,N018,590,2025-09-25,Flex1,A,07:00,11:00,4,0.9974482
0,N018,591,2025-09-30,Flex5,ICU,07:00,15:00,8,0.9974482
0,N018,592,2025-10-02,Flex6,A,07:00,19:00,12,0.9974482
0,N018,593,2025-10-03,Flex1,A,07:00,11:00,4,0.9974482
0,N018,594,2025-10-05,AM,A,07:00,15:00,8,0.9974482
0,N018,595,2025-09-09,PM,A,15:00,23:00,8,0.9974482
0,N018,596,2025-09-11,Flex4,B,12:00,19:00,7,0.9974482
0,N018,597,2025-09-12,Flex4,B,12:00,19:00,7,0.9974482
0,N018,598,2025-09-14,Flex1,A,07:00,11:00,4,0.9974482
0,N018,599,2025-09-16,AM,C,07:00,15:00,8,0.9974482
0,N018,600,2025-09-17,PM,C,15:00,23:00,8,0.9974482
0,N018,601,2025-09-19,Flex3,ICU,09:00,15:00,6,0.9974482
0,N018,602,2025-09-20,Flex2,B,10:00,15:00,5,0.9974482
0,N018,603,2025-09-22,AM,A,07:00,15:00,8,0.9974482
0,N018,604,2025-09-26,AM,ICU,07:00,15:00,8,0.9974482
0,N018,605,2025-09-27,Flex5,C,07:00,15:00,8,0.9974482
0,N018,606,2025-09-28,AM,C,07:00,15:00,8,0.9974482
0,N018,607,2025-09-30,Flex1,ICU,07:00,11:00,4,0.9974482
0,N018,608,2025-10-02,PM,ICU,15:00,23:00,8,0.9974482
0,N018,609,2025-09-12,Flex2,B,10:00,15:00,5,0.9974482
0,N018,610,2025-09-13,Flex4,A,12:00,19:00,7,0.9974482
0,N018,611,2025-09-14,Night,B,20:00,08:00,12,0.9974482
0,N018,612,2025-09-16,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,613,2025-09-18,Flex5,ICU,07:00,15:00,8,0.9974482
0,N018,614,2025-09-19,PM,A,15:00,23:00,8,0.9974482
0,N018,615,2025-09-20,Flex2,A,10:00,15:00,5,0.9974482
0,N018,616,2025-09-26,Flex3,A,09:00,15:00,6,0.9974482
0,N018,617,2025-09-30,Flex3,C,09:00,15:00,6,0.9974482
0,N018,618,2025-10-01,Flex6,A,07:00,19:00,12,0.9974482
0,N018,619,2025-10-03,Flex3,B,09:00,15:00,6,0.9974482
0,N018,620,2025-10-05,Flex2,A,10:00,15:00,5,0.9974482
0,N018,621,2025-09-09,Flex2,B,10:00,15:00,5,0.9974482
0,N018,622,2025-09-10,Flex5,B,07:00,15:00,8,0.9974482
0,N018,623,2025-09-11,Flex4,C,12:00,19:00,7,0.9974482
0,N018,624,2025-09-13,PM,B,15:00,23:00,8,0.9974482
0,N018,625,2025-09-14,Flex4,C,12:00,19:00,7,0.9974482
0,N018,626,2025-09-16,AM,B,07:00,15:00,8,0.9974482
0,N018,627,2025-09-20,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,628,2025-09-21,Flex6,C,07:00,19:00,12,0.9974482
0,N018,629,2025-09-22,Flex6,B,07:00,19:00,12,0.9974482
0,N018,630,2025-09-24,Flex3,ICU,09:00,15:00,6,0.9974482
0,N018,631,2025-09-25,Flex1,B,07:00,11:00,4,0.9974482
0,N018,632,2025-09-26,Flex5,A,07:00,15:00,8,0.9974482
0,N018,633,2025-09-28,PM,C,15:00,23:00,8,0.9974482
0,N018,634,2025-10-03,Flex6,B,07:00,19:00,12,0.9974482
0,N018,635,2025-10-04,Night,ICU,20:00,08:00,12,0.9974482
0,N018,636,2025-09-08,Flex4,A,12:00,19:00,7,0.9974482
0,N018,637,2025-09-10,Flex2,B,10:00,15:00,5,0.9974482
0,N018,638,2025-09-13,Night,ICU,20:00,08:00,12,0.9974482
0,N018,639,2025-09-14,Flex5,ICU,07:00,15:00,8,0.9974482
0,N018,640,2025-09-20,Flex6,A,07:00,19:00,12,0.9974482
0,N018,641,2025-09-21,Flex5,A,07:00,15:00,8,0.9974482
0,N018,642,2025-09-23,Flex2,C,10:00,15:00,5,0.9974482
0,N018,643,2025-09-28,Flex1,ICU,07:00,11:00,4,0.9974482
0,N018,644,2025-09-29,Flex4,B,12:00,19:00,7,0.9974482
0,N018,645,2025-09-30,Flex6,C,07:00,19:00,12,0.9974482
0,N018,646,2025-10-01,Flex5,C,07:00,15:00,8,0.9974482
0,N018,647,2025-10-05,Flex5,A,07:00,15:00,8,0.9974482
0,N018,648,2025-09-10,Flex3,B,09:00,15:00,6,0.9974482
0,N018,649,2025-09-11,Flex2,B,10:00,15:00,5,0.9974482
0,N018,650,2025-09-13,Flex3,A,09:00,15:00,6,0.9974482
0,N018,651,2025-09-15,Flex4,ICU,12:00,19:00,7,0.9974482
0,N018,652,2025-09-16,Flex2,A,10:00,15:00,5,0.9974482
0,N018,653,2025-09-17,Flex6,B,07:00,19:00,12,0.9974482
0,N018,654,2025-09-18,AM,B,07:00,15:00,8,0.9974482
0,N018,655,2025-09-19,PM,B,15:00,23:00,8,0.9974482
0,N018,656,2025-09-22,AM,ICU,07:00,15:00,8,0.9974482
0,N018,657,2025-09-23,Flex1,B,07:00,11:00,4,0.9974482
0,N018,658,2025-09-29,Flex4,C,12:00,19:00,7,0.9974482
0,N018,659,2025-10-04,Flex2,B,10:00,15:00,5,0.9974482
0,N018,660,2025-09-10,Flex6,A,07:00,19:00,12,0.9974482
0,N018,661,2025-09-13,PM,A,15:00,23:00,8,0.9974482
0,N018,662,2025-09-14,Flex4,A,12:00,19:00,7,0.9974482
0,N018,663,2025-09-17,Flex5,A,07:00,15:00,8,0.9974482
0,N018,664,2025-09-23,AM,A,07:00,15:00,8,0.9974482
0,N018,665,2025-09-24,Flex3,C,09:00,15:00,6,0.9974482
0,N018,666,2025-09-27,PM,C,15:00,23:00,8,0.9974482
0,N018,667,2025-09-29,PM,ICU,15:00,23:00,8,0.9974482
0,N018,668,2025-10-01,Flex3,C,09:00,15:00,6,0.9974482
0,N018,669,2025-10-02,Night,ICU,20:00,08:00,12,0.9974482
0,N018,670,2025-10-03,Flex4,A,12:00,19:00,7,0.9974482
0,N018,671,2025-10-04,PM,ICU,15:00,23:00,8,0.9974482
0,N018,672,2025-09-15,PM,C,15:00,23:00,8,0.9974482
0,N018,673,2025-09-17,PM,A,15:00,23:00,8,0.9974482
0,N018,674,2025-09-18,Flex2,B,10:00,15:00,5,0.9974482
0,N018,675,2025-09-26,Flex1,C,07:00,11:00,4,0.9974482
0,N018,676,2025-09-28,AM,A,07:00,15:00,8,0.9974482
0,N018,677,2025-09-30,Flex4,C,12:00,19:00,7,0.9974482
0,N018,678,2025-10-01,Flex3,A,09:00,15:00,6,0.9974482
0,N018,679,2025-10-02,Night,C,20:00,08:00,12,0.9974482
0,N018,680,2025-09-08,Flex5,C,07:00,15:00,8,0.9974482
0,N018,681,2025-09-11,Flex5,C,07:00,15:00,8,0.9974482
0,N018,682,2025-09-17,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,683,2025-09-19,Night,C,20:00,08:00,12,0.9974482
0,N018,684,2025-09-20,Flex1,A,07:00,11:00,4,0.9974482
0,N018,685,2025-09-21,Flex3,B,09:00,15:00,6,0.9974482
0,N018,686,2025-09-22,Flex4,B,12:00,19:00,7,0.9974482
0,N018,687,2025-09-23,Flex2,B,10:00,15:00,5,0.9974482
0,N018,688,2025-09-24,Flex5,C,07:00,15:00,8,0.9974482
0,N018,689,2025-09-27,Flex4,B,12:00,19:00,7,0.9974482
0,N018,690,2025-09-29,Flex1,A,07:00,11:00,4,0.9974482
0,N018,691,2025-09-08,Flex2,ICU,10:00,15:00,5,0.9974482
0,N018,692,2025-09-11,Night,ICU,20:00,08:00,12,0.9974482
0,N018,693,2025-09-12,PM,C,15:00,23:00,8,0.9974482
0,N018,694,2025-09-13,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,695,2025-09-15,Flex1,ICU,07:00,11:00,4,0.9974482
0,N018,696,2025-09-17,AM,C,07:00,15:00,8,0.9974482
0,N018,697,2025-09-18,Flex6,B,07:00,19:00,12,0.9974482
0,N018,698,2025-09-23,Flex5,ICU,07:00,15:00,8,0.9974482
0,N018,699,2025-09-28,Flex3,ICU,09:00,15:00,6,0.9974482
0,N018,700,2025-09-29,AM,C,07:00,15:00,8,0.9974482
0,N018,701,2025-10-03,PM,B,15:00,23:00,8,0.9974482
0,N018,702,2025-10-04,Flex2,C,10:00,15:00,5,0.9974482
0,N018,703,2025-10-05,Flex2,B,10:00,15:00,5,0.9974482
0,N018,704,2025-09-11,Flex1,C,07:00,11:00,4,0.9974482
0,N018,705,2025-09-12,PM,ICU,15:00,23:00,8,0.9974482
0,N018,706,2025-09-15,Flex4,C,12:00,19:00,7,0.9974482
0,N018,707,2025-09-16,PM,B,15:00,23:00,8,0.9974482
0,N018,708,2025-09-19,Flex2,B,10:00,15:00,5,0.9974482
0,N018,709,2025-09-21,Flex2,B,10:00,15:00,5,0.9974482
0,N018,710,2025-09-23,Flex1,C,07:00,11:00,4,0.9974482
0,N018,711,2025-09-26,Flex6,B,07:00,19:00,12,0.9974482
0,N018,712,2025-09-28,Flex6,ICU,07:00,19:00,12,0.9974482
0,N018,713,2025-09-29,Flex5,B,07:00,15:00,8,0.9974482
0,N018,714,2025-10-02,Flex4,A,12:00,19:00,7,0.9974482
0,N018,715,2025-10-04,Flex4,B,12:00,19:00,7,0.9974482
0,N018,716,2025-09-10,Flex3,C,09:00,15:00,6,0.9974482
0,N018,717,2025-09-17,AM,B,07:00,15:00,8,0.9974482
0,N018,718,2025-09-19,Flex3,C,09:00,15:00,6,0.9974482
0,N018,719,2025-09-20,PM,B,15:00,23:00,8,0.9974482
0,N018,720,2025-09-22,Flex6,C,07:00,19:00,12,0.9974482
0,N018,721,2025-09-29,Flex3,ICU,09:00,15:00,6,0.9974482
0,N018,722,2025-10-01,Night,B,20:00,08:00,12,0.9974482
1,N035,40,2025-09-08,Flex1,A,07:00,11:00,4,0.9974482
1,N035,41,2025-09-09,Flex3,C,09:00,15:00,6,0.9974482
1,N035,42,2025-09-10,Flex2,C,10:00,15:00,5,0.9974482
1,N035,43,2025-09-11,PM,ICU,15:00,23:00,8,0.9974482
1,N035,44,2025-09-12,Flex4,A,12:00,19:00,7,0.9974482
1,N035,45,2025-09-13,Flex6,C,07:00,19:00,12,0.9974482
1,N035,46,2025-09-14,Flex3,C,09:00,15:00,6,0.9974482
1,N035,47,2025-09-15,Flex4,A,12:00,19:00,7,0.9974482
1,N035,48,2025-09-16,Night,C,20:00,08:00,12,0.9974482
1,N035,49,2025-09-17,Flex3,A,09:00,15:00,6,0.9974482
1,N035,50,2025-09-18,Flex4,A,12:00,19:00,7,0.9974482
1,N035,51,2025-09-19,Flex1,ICU,07:00,11:00,4,0.9974482
1,N035,52,2025-09-20,AM,B,07:00,15:00,8,0.9974482
1,N035,53,2025-09-21,AM,ICU,07:00,15:00,8,0.9974482
1,N035,54,2025-09-22,Night,ICU,20:00,08:00,12,0.9974482
1,N035,55,2025-09-23,PM,ICU,15:00,23:00,8,0.9974482
1,N035,56,2025-09-24,Flex1,ICU,07:00,11:00,4,0.9974482
1,N035,57,2025-09-25,PM,A,15:00,23:00,8,0.9974482
1,N035,58,2025-09-26,Flex1,ICU,07:00,11:00,4,0.9974482
1,N035,59,2025-09-27,PM,ICU,15:00,23:00,8,0.9974482
1,N035,60,2025-09-28,Flex2,C,10:00,15:00,5,0.9974482
1,N035,61,2025-09-29,Flex3,B,09:00,15:00,6,0.9974482
1,N035,62,2025-09-30,PM,ICU,15:00,23:00,8,0.9974482
1,N035,63,2025-10-01,Flex3,ICU,09:00,15:00,6,0.9974482
1,N035,64,2025-10-02,Flex2,B,10:00,15:00,5,0.9974482
1,N035,65,2025-10-03,AM,B,07:00,15:00,8,0.9974482
1,N035,66,2025-10-04,Flex6,C,07:00,19:00,12,0.9974482
1,N035,67,2025-10-05,Flex4,C,12:00,19:00,7,0.9974482
1,N035,68,2025-09-08,Flex4,C,12:00,19:00,7,0.9974482
1,N035,69,2025-09-09,Flex1,ICU,07:00,11:00,4,0.9974482
1,N035,70,2025-09-10,PM,A,15:00,23:00,8,0.9974482
1,N035,71,2025-09-11,Flex3,A,09:00,15:00,6,0.9974482
1,N035,72,2025-09-12,Night,B,20:00,08:00,12,0.9974482
1,N035,73,2025-09-13,Flex4,ICU,12:00,19:00,7,0.9974482
1,N035,74,2025-09-14,Flex2,ICU,10:00,15:00,5,0.9974482
1,N035,75,2025-09-15,Flex3,A,09:00,15:00,6,0.9974482
1,N035,76,2025-09-16,Flex4,C,12:00,19:00,7,0.9974482
1,N035,77,2025-09-17,Flex4,ICU,12:00,19:00,7,0.9974482
1,N035,78,2025-09-18,Night,A,20:00,08:00,12,0.9974482
1,N035,79,2025-09-19,Flex2,A,10:00,15:00,5,0.9974482
1,N035,80,2025-09-20,Flex5,B,07:00,15:00,8,0.9974482
1,N035,81,2025-09-21,Flex5,ICU,07:00,15:00,8,0.9974482
1,N035,82,2025-09-22,Flex5,A,07:00,15:00,8,0.9974482
1,N035,83,2025-09-23,Flex5,C,07:00,15:00,8,0.9974482
1,N035,84,2025-09-24,AM,B,07:00,15:00,8,0.9974482
1,N035,85,2025-09-25,Night,B,20:00,08:00,12,0.9974482
1,N035,86,2025-09-26,PM,A,15:00,23:00,8,0.9974482
1,N035,87,2025-09-27,PM,B,15:00,23:00,8,0.9974482
1,N035,88,2025-09-28,Flex5,C,07:00,15:00,8,0.9974482
1,N035,89,2025-09-29,Flex5,ICU,07:00,15:00,8,0.9974482
1,N035,90,2025-09-30,PM,A,15:00,23:00,8,0.9974482
1,N035,91,2025-10-01,Flex2,C,10:00,15:00,5,0.9974482
1,N035,92,2025-10-02,Flex3,C,09:00,15:00,6,0.9974482
1,N035,93,2025-10-03,Night,B,20:00,08:00,12,0.9974482
1,N035,94,2025-10-04,PM,A,15:00,23:00,8,0.9974482
1,N035,95,2025-10-05,Flex1,A,07:00,11:00,4,0.9974482
1,N035,96,2025-09-08,Flex3,B,09:00,15:00,6,0.9974482
1,N035,97,2025-09-09,Flex1,A,07:00,11:00,4,0.9974482
1,N035,98,2025-09-10,AM,C,07:00,15:00,8,0.9974482
1,N035,99,2025-09-11,Flex2,C,10:00,15:00,5,0.9974482
1,N035,100,2025-09-12,Flex4,C,12:00,19:00,7,0.9974482
1,N035,101,2025-09-13,Flex2,C,10:00,15:00,5,0.9974482
1,N035,102,2025-09-14,PM,C,15:00,23:00,8,0.9974482
1,N035,103,2025-09-15,Flex6,A,07:00,19:00,12,0.9974482
1,N035,104,2025-09-16,AM,ICU,07:00,15:00,8,0.9974482
1,N035,105,2025-09-17,Night,A,20:00,08:00,12,0.9974482
1,N035,106,2025-09-18,Flex1,A,07:00,11:00,4,0.9974482
1,N035,107,2025-09-19,Night,B,20:00,08:00,12,0.9974482
1,N035,108,2025-09-20,Flex5,C,07:00,15:00,8,0.9974482
1,N035,109,2025-09-21,Flex6,B,07:00,19:00,12,0.9974482
1,N035,110,2025-09-23,Flex2,ICU,10:00,15:00,5,0.9974482
1,N035,111,2025-09-24,Night,C,20:00,08:00,12,0.9974482
1,N035,112,2025-09-25,Flex3,B,09:00,15:00,6,0.9974482
